Date,Open,High,Low,Adj Close,Volume,Dividend,Split,Close
2016-01-29,125.1500015258789,125.25,124.9800033569336,125.23999786376952,1854900,0,1,125.23999786376952
2016-02-01,124.87999725341795,125.0500030517578,124.76000213623048,124.87000274658205,1320300,0,1,124.87000274658205
2016-02-02,125.20999908447266,125.41999816894531,125.16000366210938,125.37999725341795,614500,0,1,125.37999725341795
2016-02-03,125.33999633789062,125.8000030517578,125.3000030517578,125.41000366210938,673000,0,1,125.41000366210938
2016-02-04,125.52999877929688,125.58999633789062,125.37999725341795,125.52999877929688,3260200,0,1,125.52999877929688
2016-02-05,125.4000015258789,125.62000274658205,125.27999877929688,125.54000091552734,384700,0,1,125.54000091552734
2016-02-08,125.83999633789062,126.0999984741211,125.77999877929688,126.02999877929688,920600,0,1,126.02999877929688
2016-02-09,126.2699966430664,126.27999877929688,125.9800033569336,125.98999786376952,783300,0,1,125.98999786376952
2016-02-10,125.91999816894531,126.18000030517578,125.75,126.13999938964844,548000,0,1,126.13999938964844
2016-02-11,126.73999786376952,126.83999633789062,126.30999755859376,126.33999633789062,1861100,0,1,126.33999633789062
2016-02-12,126.12000274658205,126.22000122070312,125.79000091552734,125.9000015258789,1170200,0,1,125.9000015258789
2016-02-16,125.72000122070312,125.8499984741211,125.63999938964844,125.73999786376952,396400,0,1,125.73999786376952
2016-02-17,125.56999969482422,125.58000183105469,125.36000061035156,125.55999755859376,576400,0,1,125.55999755859376
2016-02-18,125.58999633789062,125.91999816894531,125.5199966430664,125.8499984741211,453600,0,1,125.8499984741211
2016-02-19,125.70999908447266,125.88999938964844,125.69000244140624,125.73999786376952,352600,0,1,125.73999786376952
2016-02-22,125.66999816894531,125.75,125.58999633789062,125.70999908447266,249500,0,1,125.70999908447266
2016-02-23,125.5199966430664,125.91000366210938,125.4800033569336,125.80999755859376,694000,0,1,125.80999755859376
2016-02-24,126.05999755859376,126.37999725341795,125.7699966430664,125.8499984741211,482800,0,1,125.8499984741211
2016-02-25,126.04000091552734,126.20999908447266,125.95999908447266,126.06999969482422,341200,0,1,126.06999969482422
2016-02-26,125.77999877929688,125.8000030517578,125.5500030517578,125.7300033569336,503000,0,1,125.7300033569336
2016-02-29,125.58999633789062,125.80999755859376,125.58000183105469,125.77999877929688,3110700,0,1,125.77999877929688
2016-03-01,125.68000030517578,125.70999908447266,125.02999877929688,125.06999969482422,2269500,0,1,125.06999969482422
2016-03-02,124.91000366210938,125.0199966430664,124.80999755859376,124.95999908447266,589100,0,1,124.95999908447266
2016-03-03,124.88999938964844,125.12000274658205,124.87000274658205,124.97000122070312,731400,0,1,124.97000122070312
2016-03-04,124.91999816894531,124.98999786376952,124.62999725341795,124.79000091552734,391500,0,1,124.79000091552734
2016-03-07,124.69000244140624,124.69000244140624,124.5199966430664,124.5999984741211,543000,0,1,124.5999984741211
2016-03-08,125.01000213623048,125.11000061035156,124.91999816894531,125.0,276300,0,1,125.0
2016-03-09,124.80999755859376,124.87999725341795,124.68000030517578,124.77999877929688,318500,0,1,124.77999877929688
2016-03-10,124.63999938964844,124.73999786376952,124.38999938964844,124.4499969482422,257200,0,1,124.4499969482422
2016-03-11,124.4499969482422,124.4499969482422,124.18000030517578,124.27999877929688,306200,0,1,124.27999877929688
2016-03-14,124.3000030517578,124.43000030517578,124.26000213623048,124.26000213623048,312000,0,1,124.26000213623048
2016-03-15,124.41999816894531,124.48999786376952,124.2300033569336,124.2699966430664,302300,0,1,124.2699966430664
2016-03-16,124.0999984741211,124.81999969482422,124.0199966430664,124.79000091552734,286500,0,1,124.79000091552734
2016-03-17,124.79000091552734,124.9499969482422,124.77999877929688,124.87999725341795,386400,0,1,124.87999725341795
2016-03-18,125.0500030517578,125.16000366210938,125.01000213623048,125.13999938964844,284000,0,1,125.13999938964844
2016-03-21,124.9499969482422,125.01000213623048,124.87000274658205,124.87000274658205,606300,0,1,124.87000274658205
2016-03-22,125.04000091552734,125.12000274658205,124.69000244140624,124.7300033569336,373600,0,1,124.7300033569336
2016-03-23,124.7699966430664,125.08999633789062,124.7699966430664,125.02999877929688,974200,0,1,125.02999877929688
2016-03-24,125.12999725341795,125.16000366210938,124.81999969482422,124.95999908447266,324600,0,1,124.95999908447266
2016-03-28,125.01000213623048,125.13999938964844,124.95999908447266,125.0199966430664,345800,0,1,125.0199966430664
2016-03-29,125.18000030517578,125.61000061035156,125.16999816894531,125.55999755859376,527000,0,1,125.55999755859376
2016-03-30,125.5199966430664,125.72000122070312,125.43000030517578,125.66999816894531,319000,0,1,125.66999816894531
2016-03-31,125.75,126.04000091552734,125.62999725341795,125.9499969482422,627400,0,1,125.9499969482422
2016-04-01,125.76000213623048,125.81999969482422,125.54000091552734,125.70999908447266,3596900,0,1,125.70999908447266
2016-04-04,125.77999877929688,125.86000061035156,125.69000244140624,125.80999755859376,344100,0,1,125.80999755859376
2016-04-05,126.0199966430664,126.08999633789062,125.9800033569336,126.06999969482422,3061200,0,1,126.06999969482422
2016-04-06,126.04000091552734,126.0500030517578,125.83000183105469,125.95999908447266,613400,0,1,125.95999908447266
2016-04-07,126.12999725341795,126.30999755859376,126.08999633789062,126.27999877929688,339000,0,1,126.27999877929688
2016-04-08,126.13999938964844,126.25,126.0500030517578,126.19000244140624,249300,0,1,126.19000244140624
2016-04-11,126.0500030517578,126.27999877929688,126.0500030517578,126.19000244140624,357700,0,1,126.19000244140624
2016-04-12,126.04000091552734,126.06999969482422,125.87999725341795,125.91999816894531,263400,0,1,125.91999816894531
2016-04-13,125.83000183105469,125.95999908447266,125.77999877929688,125.86000061035156,197000,0,1,125.86000061035156
2016-04-14,125.7699966430664,125.8499984741211,125.6500015258789,125.70999908447266,258600,0,1,125.70999908447266
2016-04-15,125.8000030517578,126.0199966430664,125.79000091552734,125.91999816894531,247700,0,1,125.91999816894531
2016-04-18,125.88999938964844,125.9000015258789,125.79000091552734,125.86000061035156,804200,0,1,125.86000061035156
2016-04-19,125.76000213623048,125.81999969482422,125.68000030517578,125.70999908447266,212900,0,1,125.70999908447266
2016-04-20,125.7699966430664,125.8000030517578,125.33000183105469,125.43000030517578,325200,0,1,125.43000030517578
2016-04-21,125.25,125.3499984741211,125.18000030517578,125.25,749800,0,1,125.25
2016-04-22,125.25,125.29000091552734,125.12000274658205,125.22000122070312,219600,0,1,125.22000122070312
2016-04-25,125.13999938964844,125.2300033569336,125.0999984741211,125.0999984741211,548800,0,1,125.0999984741211
2016-04-26,125.0999984741211,125.11000061035156,124.94000244140624,124.98999786376952,245600,0,1,124.98999786376952
2016-04-27,125.1999969482422,125.37000274658205,125.0199966430664,125.37000274658205,286800,0,1,125.37000274658205
2016-04-28,125.33999633789062,125.63999938964844,125.31999969482422,125.61000061035156,1113900,0,1,125.61000061035156
2016-04-29,125.5,125.70999908447266,125.41999816894531,125.62999725341795,521300,0,1,125.62999725341795
2016-05-02,125.43000030517578,125.4499969482422,125.27999877929688,125.31999969482422,440600,0,1,125.31999969482422
2016-05-03,125.70999908447266,125.77999877929688,125.6500015258789,125.72000122070312,733200,0,1,125.72000122070312
2016-05-04,125.77999877929688,125.86000061035156,125.58999633789062,125.86000061035156,251700,0,1,125.86000061035156
2016-05-05,125.80999755859376,126.02999877929688,125.66999816894531,126.02999877929688,152700,0,1,126.02999877929688
2016-05-06,125.9800033569336,126.08999633789062,125.80999755859376,125.87999725341795,662800,0,1,125.87999725341795
2016-05-09,126.01000213623048,126.08999633789062,125.95999908447266,126.08999633789062,278300,0,1,126.08999633789062
2016-05-10,126.02999877929688,126.08999633789062,125.9499969482422,126.06999969482422,282200,0,1,126.06999969482422
2016-05-11,125.98999786376952,126.1999969482422,125.97000122070312,126.05999755859376,199900,0,1,126.05999755859376
2016-05-12,125.91999816894531,126.02999877929688,125.81999969482422,125.91000366210938,138300,0,1,125.91000366210938
2016-05-13,125.9000015258789,126.0999984741211,125.80999755859376,126.0500030517578,350500,0,1,126.0500030517578
2016-05-16,125.87000274658205,125.87999725341795,125.7699966430664,125.8000030517578,1019200,0,1,125.8000030517578
2016-05-17,125.66999816894531,125.81999969482422,125.62999725341795,125.6500015258789,200400,0,1,125.6500015258789
2016-05-18,125.43000030517578,125.4499969482422,124.97000122070312,125.08000183105469,545200,0,1,125.08000183105469
2016-05-19,125.11000061035156,125.25,125.11000061035156,125.13999938964844,250700,0,1,125.13999938964844
2016-05-20,125.19000244140624,125.27999877929688,125.12000274658205,125.25,1143900,0,1,125.25
2016-05-23,125.2300033569336,125.2699966430664,125.0999984741211,125.23999786376952,147700,0,1,125.23999786376952
2016-05-24,125.13999938964844,125.13999938964844,124.9800033569336,125.06999969482422,213400,0,1,125.06999969482422
2016-05-25,125.0199966430664,125.11000061035156,124.98999786376952,125.02999877929688,142000,0,1,125.02999877929688
2016-05-26,125.1999969482422,125.37999725341795,125.13999938964844,125.36000061035156,293700,0,1,125.36000061035156
2016-05-27,125.27999877929688,125.36000061035156,125.01000213623048,125.0999984741211,325200,0,1,125.0999984741211
2016-05-31,124.9000015258789,125.31999969482422,124.9000015258789,125.22000122070312,2841800,0,1,125.22000122070312
2016-06-01,125.1999969482422,125.29000091552734,124.98999786376952,125.01000213623048,531000,0,1,125.01000213623048
2016-06-02,125.08999633789062,125.26000213623048,125.08999633789062,125.1999969482422,166500,0,1,125.1999969482422
2016-06-03,125.8499984741211,126.0,125.80999755859376,125.94000244140624,262800,0,1,125.94000244140624
2016-06-06,125.77999877929688,125.9000015258789,125.69000244140624,125.79000091552734,587000,0,1,125.79000091552734
2016-06-07,125.9499969482422,126.0,125.88999938964844,125.91999816894531,302000,0,1,125.91999816894531
2016-06-08,125.91999816894531,126.0199966430664,125.91000366210938,125.94000244140624,502500,0,1,125.94000244140624
2016-06-09,126.0999984741211,126.16000366210938,126.0199966430664,126.02999877929688,446900,0,1,126.02999877929688
2016-06-10,126.19000244140624,126.38999938964844,126.19000244140624,126.27999877929688,131400,0,1,126.27999877929688
2016-06-13,126.61000061035156,126.61000061035156,126.37000274658205,126.51000213623048,304900,0,1,126.51000213623048
2016-06-14,126.68000030517578,126.68000030517578,126.45999908447266,126.48999786376952,263800,0,1,126.48999786376952
2016-06-15,126.45999908447266,126.88999938964844,126.45999908447266,126.83000183105469,280000,0,1,126.83000183105469
2016-06-16,126.9800033569336,127.11000061035156,126.73999786376952,126.79000091552734,329200,0,1,126.79000091552734
2016-06-17,126.76000213623048,126.76000213623048,126.58000183105469,126.66999816894531,206400,0,1,126.66999816894531
2016-06-20,126.41000366210938,126.41000366210938,126.3000030517578,126.31999969482422,146900,0,1,126.31999969482422
2016-06-21,126.37000274658205,126.44000244140624,126.16999816894531,126.18000030517578,214000,0,1,126.18000030517578
2016-06-22,126.25,126.37000274658205,126.16999816894531,126.33000183105469,2067700,0,1,126.33000183105469
2016-06-23,126.0999984741211,126.16000366210938,125.97000122070312,125.97000122070312,177700,0,1,125.97000122070312
2016-06-24,126.97000122070312,127.18000030517578,126.87999725341795,126.91999816894531,363600,0,1,126.91999816894531
2016-06-27,127.48999786376952,127.55999755859376,127.4000015258789,127.44000244140624,411600,0,1,127.44000244140624
2016-06-28,127.47000122070312,127.4800033569336,127.27999877929688,127.4499969482422,283600,0,1,127.4499969482422
2016-06-29,127.33999633789062,127.41999816894531,127.1500015258789,127.20999908447266,337500,0,1,127.20999908447266
2016-06-30,127.1999969482422,127.4499969482422,127.1999969482422,127.3499984741211,627700,0,1,127.3499984741211
2016-07-01,127.45999908447266,127.54000091552734,127.2300033569336,127.41000366210938,1907800,0,1,127.41000366210938
2016-07-05,127.61000061035156,127.8000030517578,127.55999755859376,127.66999816894531,473200,0,1,127.66999816894531
2016-07-06,127.62999725341795,127.70999908447266,127.5,127.62000274658205,474700,0,1,127.62000274658205
2016-07-07,127.41999816894531,127.6500015258789,127.36000061035156,127.58999633789062,435500,0,1,127.58999633789062
2016-07-08,127.4000015258789,127.62999725341795,127.33000183105469,127.62000274658205,204900,0,1,127.62000274658205
2016-07-11,127.38999938964844,127.44000244140624,127.18000030517578,127.18000030517578,566300,0,1,127.18000030517578
2016-07-12,126.91999816894531,127.04000091552734,126.7699966430664,126.8499984741211,266400,0,1,126.8499984741211
2016-07-13,127.12000274658205,127.13999938964844,126.94000244140624,126.97000122070312,265500,0,1,126.97000122070312
2016-07-14,126.68000030517578,126.9000015258789,126.68000030517578,126.76000213623048,425200,0,1,126.76000213623048
2016-07-15,126.56999969482422,126.61000061035156,126.4499969482422,126.5199966430664,2703000,0,1,126.5199966430664
2016-07-18,126.66000366210938,126.7300033569336,126.48999786376952,126.5500030517578,225900,0,1,126.5500030517578
2016-07-19,126.6500015258789,126.77999877929688,126.62000274658205,126.7300033569336,152800,0,1,126.7300033569336
2016-07-20,126.62000274658205,126.62000274658205,126.47000122070312,126.58000183105469,282300,0,1,126.58000183105469
2016-07-21,126.4499969482422,126.8000030517578,126.41999816894531,126.8000030517578,287400,0,1,126.8000030517578
2016-07-22,126.6500015258789,126.8000030517578,126.58999633789062,126.68000030517578,207300,0,1,126.68000030517578
2016-07-25,126.66999816894531,126.6999969482422,126.52999877929688,126.5500030517578,325000,0,1,126.5500030517578
2016-07-26,126.54000091552734,126.61000061035156,126.43000030517578,126.58000183105469,446500,0,1,126.58000183105469
2016-07-27,126.63999938964844,126.88999938964844,126.61000061035156,126.88999938964844,173100,0,1,126.88999938964844
2016-07-28,126.77999877929688,127.0,126.76000213623048,126.97000122070312,161100,0,1,126.97000122070312
2016-07-29,127.11000061035156,127.30999755859376,127.08000183105469,127.29000091552734,415300,0,1,127.29000091552734
2016-08-01,126.9499969482422,127.0999984741211,126.91999816894531,126.95999908447266,348100,0,1,126.95999908447266
2016-08-02,126.6999969482422,126.97000122070312,126.68000030517578,126.83000183105469,425100,0,1,126.83000183105469
2016-08-03,126.91000366210938,126.9499969482422,126.70999908447266,126.94000244140624,233500,0,1,126.94000244140624
2016-08-04,127.0199966430664,127.1999969482422,127.0199966430664,127.12000274658205,108900,0,1,127.12000274658205
2016-08-05,126.79000091552734,126.83000183105469,126.52999877929688,126.54000091552734,200000,0,1,126.54000091552734
2016-08-08,126.4499969482422,126.5999984741211,126.36000061035156,126.4800033569336,141400,0,1,126.4800033569336
2016-08-09,126.55999755859376,126.75,126.51000213623048,126.75,232600,0,1,126.75
2016-08-10,126.8499984741211,126.97000122070312,126.7699966430664,126.93000030517578,246500,0,1,126.93000030517578
2016-08-11,126.94000244140624,126.94000244140624,126.4499969482422,126.5199966430664,525200,0,1,126.5199966430664
2016-08-12,126.9000015258789,127.0,126.7699966430664,126.83000183105469,302300,0,1,126.83000183105469
2016-08-15,126.6999969482422,126.73999786376952,126.58000183105469,126.62000274658205,160400,0,1,126.62000274658205
2016-08-16,126.51000213623048,126.55999755859376,126.4000015258789,126.44000244140624,281700,0,1,126.44000244140624
2016-08-17,126.4499969482422,126.6999969482422,126.4000015258789,126.55999755859376,278400,0,1,126.55999755859376
2016-08-18,126.61000061035156,126.77999877929688,126.54000091552734,126.7300033569336,141600,0,1,126.7300033569336
2016-08-19,126.5,126.56999969482422,126.4000015258789,126.43000030517578,170400,0,1,126.43000030517578
2016-08-22,126.58999633789062,126.63999938964844,126.5,126.61000061035156,205300,0,1,126.61000061035156
2016-08-23,126.66000366210938,126.72000122070312,126.52999877929688,126.62000274658205,99900,0,1,126.62000274658205
2016-08-24,126.68000030517578,126.70999908447266,126.52999877929688,126.62000274658205,223200,0,1,126.62000274658205
2016-08-25,126.5,126.56999969482422,126.43000030517578,126.43000030517578,138300,0,1,126.43000030517578
2016-08-26,126.45999908447266,126.62999725341795,126.01000213623048,126.06999969482422,235000,0,1,126.06999969482422
2016-08-29,126.1999969482422,126.38999938964844,126.13999938964844,126.37999725341795,155300,0,1,126.37999725341795
2016-08-30,126.30999755859376,126.41999816894531,126.30999755859376,126.37000274658205,139200,0,1,126.37000274658205
2016-08-31,126.37999725341795,126.4800033569336,126.23999786376952,126.23999786376952,191400,0,1,126.23999786376952
2016-09-01,125.91000366210938,126.27999877929688,125.88999938964844,126.26000213623048,375400,0,1,126.26000213623048
2016-09-02,126.19000244140624,126.25,125.9800033569336,126.1500015258789,451600,0,1,126.1500015258789
2016-09-06,126.16999816894531,126.58999633789062,126.11000061035156,126.56999969482422,178600,0,1,126.56999969482422
2016-09-07,126.62000274658205,126.6999969482422,126.54000091552734,126.54000091552734,138500,0,1,126.54000091552734
2016-09-08,126.45999908447266,126.52999877929688,126.13999938964844,126.20999908447266,171000,0,1,126.20999908447266
2016-09-09,126.04000091552734,126.04000091552734,125.93000030517578,125.9499969482422,275600,0,1,125.9499969482422
2016-09-12,125.97000122070312,126.13999938964844,125.91000366210938,126.0500030517578,169800,0,1,126.0500030517578
2016-09-13,126.08000183105469,126.13999938964844,125.72000122070312,125.87000274658205,262000,0,1,125.87000274658205
2016-09-14,125.91000366210938,126.1500015258789,125.91000366210938,126.0500030517578,224100,0,1,126.0500030517578
2016-09-15,126.12000274658205,126.27999877929688,126.0,126.1999969482422,219700,0,1,126.1999969482422
2016-09-16,126.22000122070312,126.27999877929688,126.0999984741211,126.19000244140624,1173900,0,1,126.19000244140624
2016-09-19,126.1500015258789,126.16999816894531,126.04000091552734,126.08999633789062,265800,0,1,126.08999633789062
2016-09-20,126.16000366210938,126.2300033569336,126.0999984741211,126.1500015258789,207000,0,1,126.1500015258789
2016-09-21,126.0500030517578,126.41000366210938,125.88999938964844,126.20999908447266,135600,0,1,126.20999908447266
2016-09-22,126.23999786376952,126.44000244140624,126.23999786376952,126.30999755859376,182400,0,1,126.30999755859376
2016-09-23,126.30999755859376,126.47000122070312,126.3000030517578,126.4000015258789,260200,0,1,126.4000015258789
2016-09-26,126.5500030517578,126.69000244140624,126.51000213623048,126.61000061035156,124600,0,1,126.61000061035156
2016-09-27,126.80999755859376,126.80999755859376,126.63999938964844,126.6999969482422,148800,0,1,126.6999969482422
2016-09-28,126.75,126.7699966430664,126.61000061035156,126.61000061035156,171100,0,1,126.61000061035156
2016-09-29,126.48999786376952,126.8000030517578,126.48999786376952,126.70999908447266,434000,0,1,126.70999908447266
2016-09-30,126.6999969482422,126.7699966430664,126.4800033569336,126.54000091552734,639000,0,1,126.54000091552734
2016-10-03,126.33999633789062,126.38999938964844,126.1999969482422,126.26000213623048,1223000,0,1,126.26000213623048
2016-10-04,126.19000244140624,126.19000244140624,125.9499969482422,125.9800033569336,283600,0,1,125.9800033569336
2016-10-05,125.93000030517578,125.9800033569336,125.7300033569336,125.8499984741211,1210600,0,1,125.8499984741211
2016-10-06,125.76000213623048,125.8499984741211,125.62000274658205,125.62000274658205,487000,0,1,125.62000274658205
2016-10-07,125.70999908447266,125.80999755859376,125.58999633789062,125.73999786376952,292900,0,1,125.73999786376952
2016-10-10,125.22000122070312,125.58000183105469,125.22000122070312,125.5500030517578,182300,0,1,125.5500030517578
2016-10-11,125.5199966430664,125.6500015258789,125.5,125.5199966430664,389500,0,1,125.5199966430664
2016-10-12,125.51000213623048,125.5500030517578,125.41000366210938,125.54000091552734,454700,0,1,125.54000091552734
2016-10-13,125.6500015258789,125.80999755859376,125.63999938964844,125.75,593100,0,1,125.75
2016-10-14,125.62000274658205,125.80999755859376,125.58000183105469,125.62000274658205,521400,0,1,125.62000274658205
2016-10-17,125.69000244140624,125.81999969482422,125.69000244140624,125.77999877929688,624400,0,1,125.77999877929688
2016-10-18,125.7300033569336,125.9499969482422,125.72000122070312,125.93000030517578,675500,0,1,125.93000030517578
2016-10-19,125.81999969482422,126.01000213623048,125.81999969482422,125.9499969482422,320500,0,1,125.9499969482422
2016-10-20,125.9800033569336,126.0500030517578,125.83000183105469,125.8499984741211,2369700,0,1,125.8499984741211
2016-10-21,125.87000274658205,125.95999908447266,125.8000030517578,125.87999725341795,513100,0,1,125.87999725341795
2016-10-24,125.9000015258789,125.91999816894531,125.7300033569336,125.7699966430664,209600,0,1,125.7699966430664
2016-10-25,125.68000030517578,125.88999938964844,125.68000030517578,125.7699966430664,176300,0,1,125.7699966430664
2016-10-26,125.6999969482422,125.72000122070312,125.62000274658205,125.6500015258789,127700,0,1,125.6500015258789
2016-10-27,125.45999908447266,125.51000213623048,125.3499984741211,125.44000244140624,367100,0,1,125.44000244140624
2016-10-28,125.4499969482422,125.62999725341795,125.44000244140624,125.55999755859376,404200,0,1,125.55999755859376
2016-10-31,125.62000274658205,125.6999969482422,125.56999969482422,125.62000274658205,659500,0,1,125.62000274658205
2016-11-01,125.33000183105469,125.68000030517578,125.27999877929688,125.58999633789062,802300,0,1,125.58999633789062
2016-11-02,125.70999908447266,125.9000015258789,125.62000274658205,125.79000091552734,234200,0,1,125.79000091552734
2016-11-03,125.66000366210938,125.83000183105469,125.66000366210938,125.80999755859376,718900,0,1,125.80999755859376
2016-11-04,125.80999755859376,126.0199966430664,125.8000030517578,126.0199966430664,192100,0,1,126.0199966430664
2016-11-07,125.66999816894531,125.73999786376952,125.6500015258789,125.6999969482422,178200,0,1,125.6999969482422
2016-11-08,125.63999938964844,125.66999816894531,125.3499984741211,125.41000366210938,351200,0,1,125.41000366210938
2016-11-09,125.25,125.25,124.45999908447266,124.55999755859376,292200,0,1,124.55999755859376
2016-11-10,124.3499984741211,124.62000274658205,124.19000244140624,124.23999786376952,650500,0,1,124.23999786376952
2016-11-11,124.26000213623048,124.3499984741211,123.98999786376952,124.02999877929688,373400,0,1,124.02999877929688
2016-11-14,123.6999969482422,123.8499984741211,123.4499969482422,123.61000061035156,892100,0,1,123.61000061035156
2016-11-15,123.5,123.62000274658205,123.4499969482422,123.5500030517578,296100,0,1,123.5500030517578
2016-11-16,123.37999725341795,123.63999938964844,123.3499984741211,123.5500030517578,925100,0,1,123.5500030517578
2016-11-17,123.56999969482422,123.56999969482422,123.2699966430664,123.3000030517578,281700,0,1,123.3000030517578
2016-11-18,123.29000091552734,123.37999725341795,122.97000122070312,123.0,264700,0,1,123.0
2016-11-21,123.12999725341795,123.16000366210938,122.95999908447266,123.0199966430664,265900,0,1,123.0199966430664
2016-11-22,123.0999984741211,123.25,123.02999877929688,123.13999938964844,1336900,0,1,123.13999938964844
2016-11-23,122.6999969482422,122.91000366210938,122.52999877929688,122.7699966430664,330600,0,1,122.7699966430664
2016-11-25,122.77999877929688,122.8499984741211,122.63999938964844,122.79000091552734,151800,0,1,122.79000091552734
2016-11-28,122.94000244140624,123.06999969482422,122.9000015258789,123.04000091552734,153600,0,1,123.04000091552734
2016-11-29,122.93000030517578,123.12999725341795,122.86000061035156,123.12000274658205,311400,0,1,123.12000274658205
2016-11-30,122.76000213623048,122.91999816894531,122.6999969482422,122.73999786376952,788800,0,1,122.73999786376952
2016-12-01,122.33000183105469,122.4499969482422,122.12000274658205,122.38999938964844,2437400,0,1,122.38999938964844
2016-12-02,122.54000091552734,122.83000183105469,122.54000091552734,122.76000213623048,294800,0,1,122.76000213623048
2016-12-05,122.51000213623048,122.86000061035156,122.43000030517578,122.66999816894531,452500,0,1,122.66999816894531
2016-12-06,122.70999908447266,122.79000091552734,122.68000030517578,122.7699966430664,244500,0,1,122.7699966430664
2016-12-07,122.87000274658205,123.0,122.83999633789062,123.0,277200,0,1,123.0
2016-12-08,122.80999755859376,122.88999938964844,122.7300033569336,122.80999755859376,866400,0,1,122.80999755859376
2016-12-09,122.80999755859376,122.87000274658205,122.47000122070312,122.5,732200,0,1,122.5
2016-12-12,122.44000244140624,122.62000274658205,122.4000015258789,122.5199966430664,297200,0,1,122.5199966430664
2016-12-13,122.55999755859376,122.58999633789062,122.37999725341795,122.48999786376952,411300,0,1,122.48999786376952
2016-12-14,122.6500015258789,122.75,121.77999877929688,121.77999877929688,272200,0,1,121.77999877929688
2016-12-15,121.63999938964844,121.72000122070312,121.45999908447266,121.5199966430664,389600,0,1,121.5199966430664
2016-12-16,121.6500015258789,121.88999938964844,121.55999755859376,121.66000366210938,521900,0,1,121.66000366210938
2016-12-19,121.91000366210938,122.02999877929688,121.8000030517578,121.98999786376952,455400,0,1,121.98999786376952
2016-12-20,121.7699966430664,121.9000015258789,121.6999969482422,121.88999938964844,332400,0,1,121.88999938964844
2016-12-21,122.0,122.01000213623048,121.91999816894531,121.97000122070312,335000,0,1,121.97000122070312
2016-12-22,121.79000091552734,121.87999725341795,121.75,121.83000183105469,278100,0,1,121.83000183105469
2016-12-23,121.9499969482422,121.9499969482422,121.87000274658205,121.94000244140624,169000,0,1,121.94000244140624
2016-12-27,121.75,121.79000091552734,121.72000122070312,121.77999877929688,490400,0,1,121.77999877929688
2016-12-28,121.76000213623048,122.0999984741211,121.75,122.04000091552734,217300,0,1,122.04000091552734
2016-12-29,122.1500015258789,122.41000366210938,122.13999938964844,122.33000183105469,193600,0,1,122.33000183105469
2016-12-30,122.37000274658205,122.58000183105469,122.3499984741211,122.51000213623048,339300,0,1,122.51000213623048
2017-01-03,122.20999908447266,122.52999877929688,122.13999938964844,122.4800033569336,739600,0,1,122.4800033569336
2017-01-04,122.38999938964844,122.55999755859376,122.3499984741211,122.55999755859376,334800,0,1,122.55999755859376
2017-01-05,122.66000366210938,123.02999877929688,122.62999725341795,122.93000030517578,498700,0,1,122.93000030517578
2017-01-06,122.66000366210938,122.77999877929688,122.54000091552734,122.58999633789062,346900,0,1,122.58999633789062
2017-01-09,122.7699966430664,122.87999725341795,122.7300033569336,122.83000183105469,356000,0,1,122.83000183105469
2017-01-10,122.83999633789062,122.93000030517578,122.80999755859376,122.8499984741211,703900,0,1,122.8499984741211
2017-01-11,122.91000366210938,123.12999725341795,122.7300033569336,122.8499984741211,367700,0,1,122.8499984741211
2017-01-12,123.0199966430664,123.18000030517578,122.93000030517578,122.97000122070312,360400,0,1,122.97000122070312
